id,date,city,state,fuel,price_inr_per_litre
1766,2021-09-25,Mumbai,Maharashtra,petrol,107.39
1767,2021-09-25,Mumbai,Maharashtra,diesel,96.33
1768,2021-09-25,Chennai,Tamil Nadu,petrol,99.08
1769,2021-09-25,Chennai,Tamil Nadu,diesel,93.38
1770,2021-09-25,Kolkata,West Bengal,petrol,101.72
1771,2021-09-25,Kolkata,West Bengal,diesel,91.84
1772,2021-09-25,Bengaluru,Karnataka,petrol,104.84
1773,2021-09-25,Bengaluru,Karnataka,diesel,94.19
1774,2021-09-25,Lucknow,Uttar Pradesh,petrol,98.43
1775,2021-09-25,Lucknow,Uttar Pradesh,diesel,89.15
1776,2021-09-26,Delhi,Delhi,petrol,101.34
1777,2021-09-26,Delhi,Delhi,diesel,88.77
1778,2021-09-26,Mumbai,Maharashtra,petrol,107.39
1779,2021-09-26,Mumbai,Maharashtra,diesel,96.33
1780,2021-09-26,Chennai,Tamil Nadu,petrol,99.08
1781,2021-09-26,Chennai,Tamil Nadu,diesel,93.38
1782,2021-09-26,Kolkata,West Bengal,petrol,101.72
1783,2021-09-26,Kolkata,West Bengal,diesel,91.84
1784,2021-09-26,Bengaluru,Karnataka,petrol,104.84
1785,2021-09-26,Bengaluru,Karnataka,diesel,94.19
1786,2021-09-26,Lucknow,Uttar Pradesh,petrol,98.43
1787,2021-09-26,Lucknow,Uttar Pradesh,diesel,89.15
1788,2021-09-27,Delhi,Delhi,petrol,101.34
1789,2021-09-27,Delhi,Delhi,diesel,88.77
1790,2021-09-27,Mumbai,Maharashtra,petrol,107.39
1791,2021-09-27,Mumbai,Maharashtra,diesel,96.33
1792,2021-09-27,Chennai,Tamil Nadu,petrol,99.08
1793,2021-09-27,Chennai,Tamil Nadu,diesel,93.38
1794,2021-09-27,Kolkata,West Bengal,petrol,101.72
1795,2021-09-27,Kolkata,West Bengal,diesel,91.84
1796,2021-09-27,Bengaluru,Karnataka,petrol,104.84
1797,2021-09-27,Bengaluru,Karnataka,diesel,94.19
1798,2021-09-27,Lucknow,Uttar Pradesh,petrol,98.43
1799,2021-09-27,Lucknow,Uttar Pradesh,diesel,89.15
1800,2021-09-28,Delhi,Delhi,petrol,101.34
1801,2021-09-28,Delhi,Delhi,diesel,88.77
1802,2021-09-28,Mumbai,Maharashtra,petrol,107.39
1803,2021-09-28,Mumbai,Maharashtra,diesel,96.33
1804,2021-09-28,Chennai,Tamil Nadu,petrol,99.08
1805,2021-09-28,Chennai,Tamil Nadu,diesel,93.38
1806,2021-09-28,Kolkata,West Bengal,petrol,101.72
1807,2021-09-28,Kolkata,West Bengal,diesel,91.84
1808,2021-09-28,Bengaluru,Karnataka,petrol,104.84
1809,2021-09-28,Bengaluru,Karnataka,diesel,94.19
1810,2021-09-28,Lucknow,Uttar Pradesh,petrol,98.43
1811,2021-09-28,Lucknow,Uttar Pradesh,diesel,89.15
1812,2021-09-29,Delhi,Delhi,petrol,101.34
1813,2021-09-29,Delhi,Delhi,diesel,88.77
1814,2021-09-29,Mumbai,Maharashtra,petrol,107.39
1815,2021-09-29,Mumbai,Maharashtra,diesel,96.33
1816,2021-09-29,Chennai,Tamil Nadu,petrol,99.08
1817,2021-09-29,Chennai,Tamil Nadu,diesel,93.38
1818,2021-09-29,Kolkata,West Bengal,petrol,101.72
1819,2021-09-29,Kolkata,West Bengal,diesel,91.84
1820,2021-09-29,Bengaluru,Karnataka,petrol,104.84
1821,2021-09-29,Bengaluru,Karnataka,diesel,94.19
1822,2021-09-29,Lucknow,Uttar Pradesh,petrol,98.43
1823,2021-09-29,Lucknow,Uttar Pradesh,diesel,89.15
1824,2021-09-30,Delhi,Delhi,petrol,101.34
1825,2021-09-30,Delhi,Delhi,diesel,88.77
1826,2021-09-30,Mumbai,Maharashtra,petrol,107.39
1827,2021-09-30,Mumbai,Maharashtra,diesel,96.33
1828,2021-09-30,Chennai,Tamil Nadu,petrol,99.08
1829,2021-09-30,Chennai,Tamil Nadu,diesel,93.38
1830,2021-09-30,Kolkata,West Bengal,petrol,101.72
1831,2021-09-30,Kolkata,West Bengal,diesel,91.84
1832,2021-09-30,Bengaluru,Karnataka,petrol,104.84
1833,2021-09-30,Bengaluru,Karnataka,diesel,94.19
1834,2021-09-30,Lucknow,Uttar Pradesh,petrol,98.43
1835,2021-09-30,Lucknow,Uttar Pradesh,diesel,89.15
1836,2021-10-01,Delhi,Delhi,petrol,101.89
1837,2021-10-01,Delhi,Delhi,diesel,90.17
1838,2021-10-01,Mumbai,Maharashtra,petrol,107.95
1839,2021-10-01,Mumbai,Maharashtra,diesel,97.84
1840,2021-10-01,Chennai,Tamil Nadu,petrol,99.58
1841,2021-10-01,Chennai,Tamil Nadu,diesel,94.74
1842,2021-10-01,Kolkata,West Bengal,petrol,102.47
1843,2021-10-01,Kolkata,West Bengal,diesel,93.27
1844,2021-10-01,Bengaluru,Karnataka,petrol,105.44
1845,2021-10-01,Bengaluru,Karnataka,diesel,95.7
1846,2021-10-01,Lucknow,Uttar Pradesh,petrol,98.99
1847,2021-10-01,Lucknow,Uttar Pradesh,diesel,90.59
1848,2021-10-02,Delhi,Delhi,petrol,101.89
1849,2021-10-02,Delhi,Delhi,diesel,90.17
1850,2021-10-02,Mumbai,Maharashtra,petrol,107.95
1851,2021-10-02,Mumbai,Maharashtra,diesel,97.84
1852,2021-10-02,Chennai,Tamil Nadu,petrol,99.58
1853,2021-10-02,Chennai,Tamil Nadu,diesel,94.74
1854,2021-10-02,Kolkata,West Bengal,petrol,102.47
1855,2021-10-02,Kolkata,West Bengal,diesel,93.27
1856,2021-10-02,Bengaluru,Karnataka,petrol,105.44
1857,2021-10-02,Bengaluru,Karnataka,diesel,95.7
1858,2021-10-02,Lucknow,Uttar Pradesh,petrol,98.99
1859,2021-10-02,Lucknow,Uttar Pradesh,diesel,90.59
1860,2021-10-03,Delhi,Delhi,petrol,101.89
1861,2021-10-03,Delhi,Delhi,diesel,90.17
1862,2021-10-03,Mumbai,Maharashtra,petrol,107.95
1863,2021-10-03,Mumbai,Maharashtra,diesel,97.84
1864,2021-10-03,Chennai,Tamil Nadu,petrol,99.58
1865,2021-10-03,Chennai,Tamil Nadu,diesel,94.74
1866,2021-10-03,Kolkata,West Bengal,petrol,102.47
1867,2021-10-03,Kolkata,West Bengal,diesel,93.27
1868,2021-10-03,Bengaluru,Karnataka,petrol,105.44
1869,2021-10-03,Bengaluru,Karnataka,diesel,95.7
1870,2021-10-03,Lucknow,Uttar Pradesh,petrol,98.99
1871,2021-10-03,Lucknow,Uttar Pradesh,diesel,90.59
1872,2021-10-04,Delhi,Delhi,petrol,101.89
1873,2021-10-04,Delhi,Delhi,diesel,90.17
1874,2021-10-04,Mumbai,Maharashtra,petrol,107.95
1875,2021-10-04,Mumbai,Maharashtra,diesel,97.84
1876,2021-10-04,Chennai,Tamil Nadu,petrol,99.58
1877,2021-10-04,Chennai,Tamil Nadu,diesel,94.74
1878,2021-10-04,Kolkata,West Bengal,petrol,102.47
1879,2021-10-04,Kolkata,West Bengal,diesel,93.27
1880,2021-10-04,Bengaluru,Karnataka,petrol,105.44
1881,2021-10-04,Bengaluru,Karnataka,diesel,95.7
1882,2021-10-04,Lucknow,Uttar Pradesh,petrol,98.99
1883,2021-10-04,Lucknow,Uttar Pradesh,diesel,90.59
1884,2021-10-05,Delhi,Delhi,petrol,101.89
1885,2021-10-05,Delhi,Delhi,diesel,90.17
1886,2021-10-05,Mumbai,Maharashtra,petrol,107.95
1887,2021-10-05,Mumbai,Maharashtra,diesel,97.84
1888,2021-10-05,Chennai,Tamil Nadu,petrol,99.58
1889,2021-10-05,Chennai,Tamil Nadu,diesel,94.74
1890,2021-10-05,Kolkata,West Bengal,petrol,102.47
1891,2021-10-05,Kolkata,West Bengal,diesel,93.27
1892,2021-10-05,Bengaluru,Karnataka,petrol,105.44
1893,2021-10-05,Bengaluru,Karnataka,diesel,95.7
1894,2021-10-05,Lucknow,Uttar Pradesh,petrol,98.99
1895,2021-10-05,Lucknow,Uttar Pradesh,diesel,90.59
1896,2021-10-06,Delhi,Delhi,petrol,101.89
1897,2021-10-06,Delhi,Delhi,diesel,90.17
1898,2021-10-06,Mumbai,Maharashtra,petrol,107.95
1899,2021-10-06,Mumbai,Maharashtra,diesel,97.84
1900,2021-10-06,Chennai,Tamil Nadu,petrol,99.58
1901,2021-10-06,Chennai,Tamil Nadu,diesel,94.74
1902,2021-10-06,Kolkata,West Bengal,petrol,102.47
1903,2021-10-06,Kolkata,West Bengal,diesel,93.27
1904,2021-10-06,Bengaluru,Karnataka,petrol,105.44
1905,2021-10-06,Bengaluru,Karnataka,diesel,95.7
1906,2021-10-06,Lucknow,Uttar Pradesh,petrol,98.99
1907,2021-10-06,Lucknow,Uttar Pradesh,diesel,90.59
1908,2021-10-07,Delhi,Delhi,petrol,101.89
1909,2021-10-07,Delhi,Delhi,diesel,90.17
1910,2021-10-07,Mumbai,Maharashtra,petrol,107.95
1911,2021-10-07,Mumbai,Maharashtra,diesel,97.84
1912,2021-10-07,Chennai,Tamil Nadu,petrol,99.58
1913,2021-10-07,Chennai,Tamil Nadu,diesel,94.74
1914,2021-10-07,Kolkata,West Bengal,petrol,102.47
1915,2021-10-07,Kolkata,West Bengal,diesel,93.27
1916,2021-10-07,Bengaluru,Karnataka,petrol,105.44
1917,2021-10-07,Bengaluru,Karnataka,diesel,95.7
1918,2021-10-07,Lucknow,Uttar Pradesh,petrol,98.99
1919,2021-10-07,Lucknow,Uttar Pradesh,diesel,90.59
1920,2021-10-08,Delhi,Delhi,petrol,101.89
1921,2021-10-08,Delhi,Delhi,diesel,90.17
1922,2021-10-08,Mumbai,Maharashtra,petrol,107.95
1923,2021-10-08,Mumbai,Maharashtra,diesel,97.84
1924,2021-10-08,Chennai,Tamil Nadu,petrol,99.58
1925,2021-10-08,Chennai,Tamil Nadu,diesel,94.74
1926,2021-10-08,Kolkata,West Bengal,petrol,102.47
1927,2021-10-08,Kolkata,West Bengal,diesel,93.27
1928,2021-10-08,Bengaluru,Karnataka,petrol,105.44
1929,2021-10-08,Bengaluru,Karnataka,diesel,95.7
1930,2021-10-08,Lucknow,Uttar Pradesh,petrol,98.99
1931,2021-10-08,Lucknow,Uttar Pradesh,diesel,90.59
1932,2021-10-09,Delhi,Delhi,petrol,101.89
1933,2021-10-09,Delhi,Delhi,diesel,90.17
1934,2021-10-09,Mumbai,Maharashtra,petrol,107.95
1935,2021-10-09,Mumbai,Maharashtra,diesel,97.84
1936,2021-10-09,Chennai,Tamil Nadu,petrol,99.58
1937,2021-10-09,Chennai,Tamil Nadu,diesel,94.74
1938,2021-10-09,Kolkata,West Bengal,petrol,102.47
1939,2021-10-09,Kolkata,West Bengal,diesel,93.27
1940,2021-10-09,Bengaluru,Karnataka,petrol,105.44
1941,2021-10-09,Bengaluru,Karnataka,diesel,95.7
1942,2021-10-09,Lucknow,Uttar Pradesh,petrol,98.99
1943,2021-10-09,Lucknow,Uttar Pradesh,diesel,90.59
1944,2021-10-10,Delhi,Delhi,petrol,101.89
1945,2021-10-10,Delhi,Delhi,diesel,90.17
1946,2021-10-10,Mumbai,Maharashtra,petrol,107.95
1947,2021-10-10,Mumbai,Maharashtra,diesel,97.84
1948,2021-10-10,Chennai,Tamil Nadu,petrol,99.58
1949,2021-10-10,Chennai,Tamil Nadu,diesel,94.74
1950,2021-10-10,Kolkata,West Bengal,petrol,102.47
1951,2021-10-10,Kolkata,West Bengal,diesel,93.27
1952,2021-10-10,Bengaluru,Karnataka,petrol,105.44
1953,2021-10-10,Bengaluru,Karnataka,diesel,95.7
1954,2021-10-10,Lucknow,Uttar Pradesh,petrol,98.99
1955,2021-10-10,Lucknow,Uttar Pradesh,diesel,90.59
1956,2021-10-11,Delhi,Delhi,petrol,101.89
1957,2021-10-11,Delhi,Delhi,diesel,90.17
1958,2021-10-11,Mumbai,Maharashtra,petrol,107.95
1959,2021-10-11,Mumbai,Maharashtra,diesel,97.84
1960,2021-10-11,Chennai,Tamil Nadu,petrol,99.58
1961,2021-10-11,Chennai,Tamil Nadu,diesel,94.74
1962,2021-10-11,Kolkata,West Bengal,petrol,102.47
1963,2021-10-11,Kolkata,West Bengal,diesel,93.27
1964,2021-10-11,Bengaluru,Karnataka,petrol,105.44
1965,2021-10-11,Bengaluru,Karnataka,diesel,95.7
1966,2021-10-11,Lucknow,Uttar Pradesh,petrol,98.99
1967,2021-10-11,Lucknow,Uttar Pradesh,diesel,90.59
1968,2021-10-12,Delhi,Delhi,petrol,101.89
1969,2021-10-12,Delhi,Delhi,diesel,90.17
1970,2021-10-12,Mumbai,Maharashtra,petrol,107.95
1971,2021-10-12,Mumbai,Maharashtra,diesel,97.84
1972,2021-10-12,Chennai,Tamil Nadu,petrol,99.58
1973,2021-10-12,Chennai,Tamil Nadu,diesel,94.74
1974,2021-10-12,Kolkata,West Bengal,petrol,102.47
1975,2021-10-12,Kolkata,West Bengal,diesel,93.27
1976,2021-10-12,Bengaluru,Karnataka,petrol,105.44
1977,2021-10-12,Bengaluru,Karnataka,diesel,95.7
1978,2021-10-12,Lucknow,Uttar Pradesh,petrol,98.99
1979,2021-10-12,Lucknow,Uttar Pradesh,diesel,90.59
1980,2021-10-13,Delhi,Delhi,petrol,101.89
1981,2021-10-13,Delhi,Delhi,diesel,90.17
1982,2021-10-13,Mumbai,Maharashtra,petrol,107.95
1983,2021-10-13,Mumbai,Maharashtra,diesel,97.84
1984,2021-10-13,Chennai,Tamil Nadu,petrol,99.58
1985,2021-10-13,Chennai,Tamil Nadu,diesel,94.74
1986,2021-10-13,Kolkata,West Bengal,petrol,102.47
1987,2021-10-13,Kolkata,West Bengal,diesel,93.27
1988,2021-10-13,Bengaluru,Karnataka,petrol,105.44
1989,2021-10-13,Bengaluru,Karnataka,diesel,95.7
1990,2021-10-13,Lucknow,Uttar Pradesh,petrol,98.99
1991,2021-10-13,Lucknow,Uttar Pradesh,diesel,90.59
1992,2021-10-14,Delhi,Delhi,petrol,101.89
1993,2021-10-14,Delhi,Delhi,diesel,90.17
1994,2021-10-14,Mumbai,Maharashtra,petrol,107.95
1995,2021-10-14,Mumbai,Maharashtra,diesel,97.84
1996,2021-10-14,Chennai,Tamil Nadu,petrol,99.58
1997,2021-10-14,Chennai,Tamil Nadu,diesel,94.74
1998,2021-10-14,Kolkata,West Bengal,petrol,102.47
1999,2021-10-14,Kolkata,West Bengal,diesel,93.27
2000,2021-10-14,Bengaluru,Karnataka,petrol,105.44
2001,2021-10-14,Bengaluru,Karnataka,diesel,95.7
2002,2021-10-14,Lucknow,Uttar Pradesh,petrol,98.99
2003,2021-10-14,Lucknow,Uttar Pradesh,diesel,90.59
2004,2021-10-15,Delhi,Delhi,petrol,101.89
2005,2021-10-15,Delhi,Delhi,diesel,90.17
2006,2021-10-15,Mumbai,Maharashtra,petrol,107.95
2007,2021-10-15,Mumbai,Maharashtra,diesel,97.84
2008,2021-10-15,Chennai,Tamil Nadu,petrol,99.58
2009,2021-10-15,Chennai,Tamil Nadu,diesel,94.74
2010,2021-10-15,Kolkata,West Bengal,petrol,102.47
2011,2021-10-15,Kolkata,West Bengal,diesel,93.27
2012,2021-10-15,Bengaluru,Karnataka,petrol,105.44
2013,2021-10-15,Bengaluru,Karnataka,diesel,95.7
2014,2021-10-15,Lucknow,Uttar Pradesh,petrol,98.99
2015,2021-10-15,Lucknow,Uttar Pradesh,diesel,90.59
2016,2021-10-16,Delhi,Delhi,petrol,101.89
2017,2021-10-16,Delhi,Delhi,diesel,90.17
2018,2021-10-16,Mumbai,Maharashtra,petrol,107.95
2019,2021-10-16,Mumbai,Maharashtra,diesel,97.84
2020,2021-10-16,Chennai,Tamil Nadu,petrol,99.58
2021,2021-10-16,Chennai,Tamil Nadu,diesel,94.74
2022,2021-10-16,Kolkata,West Bengal,petrol,102.47
2023,2021-10-16,Kolkata,West Bengal,diesel,93.27
2024,2021-10-16,Bengaluru,Karnataka,petrol,105.44
2025,2021-10-16,Bengaluru,Karnataka,diesel,95.7
2026,2021-10-16,Lucknow,Uttar Pradesh,petrol,98.99
2027,2021-10-16,Lucknow,Uttar Pradesh,diesel,90.59
2028,2021-10-17,Delhi,Delhi,petrol,101.89
2029,2021-10-17,Delhi,Delhi,diesel,90.17
2030,2021-10-17,Mumbai,Maharashtra,petrol,107.95
2031,2021-10-17,Mumbai,Maharashtra,diesel,97.84
2032,2021-10-17,Chennai,Tamil Nadu,petrol,99.58
2033,2021-10-17,Chennai,Tamil Nadu,diesel,94.74
2034,2021-10-17,Kolkata,West Bengal,petrol,102.47
2035,2021-10-17,Kolkata,West Bengal,diesel,93.27
2036,2021-10-17,Bengaluru,Karnataka,petrol,105.44
2037,2021-10-17,Bengaluru,Karnataka,diesel,95.7
2038,2021-10-17,Lucknow,Uttar Pradesh,petrol,98.99
2039,2021-10-17,Lucknow,Uttar Pradesh,diesel,90.59
2040,2021-10-18,Delhi,Delhi,petrol,101.89
2041,2021-10-18,Delhi,Delhi,diesel,90.17
2042,2021-10-18,Mumbai,Maharashtra,petrol,107.95
2043,2021-10-18,Mumbai,Maharashtra,diesel,97.84
2044,2021-10-18,Chennai,Tamil Nadu,petrol,99.58
2045,2021-10-18,Chennai,Tamil Nadu,diesel,94.74
2046,2021-10-18,Kolkata,West Bengal,petrol,102.47
2047,2021-10-18,Kolkata,West Bengal,diesel,93.27
2048,2021-10-18,Bengaluru,Karnataka,petrol,105.44
2049,2021-10-18,Bengaluru,Karnataka,diesel,95.7
2050,2021-10-18,Lucknow,Uttar Pradesh,petrol,98.99
2051,2021-10-18,Lucknow,Uttar Pradesh,diesel,90.59
2052,2021-10-19,Delhi,Delhi,petrol,101.89
2053,2021-10-19,Delhi,Delhi,diesel,90.17
2054,2021-10-19,Mumbai,Maharashtra,petrol,107.95
2055,2021-10-19,Mumbai,Maharashtra,diesel,97.84
2056,2021-10-19,Chennai,Tamil Nadu,petrol,99.58
2057,2021-10-19,Chennai,Tamil Nadu,diesel,94.74
2058,2021-10-19,Kolkata,West Bengal,petrol,102.47
2059,2021-10-19,Kolkata,West Bengal,diesel,93.27
2060,2021-10-19,Bengaluru,Karnataka,petrol,105.44
2061,2021-10-19,Bengaluru,Karnataka,diesel,95.7
2062,2021-10-19,Lucknow,Uttar Pradesh,petrol,98.99
2063,2021-10-19,Lucknow,Uttar Pradesh,diesel,90.59
2064,2021-10-20,Delhi,Delhi,petrol,101.89
2065,2021-10-20,Delhi,Delhi,diesel,90.17
2066,2021-10-20,Mumbai,Maharashtra,petrol,107.95
2067,2021-10-20,Mumbai,Maharashtra,diesel,97.84
2068,2021-10-20,Chennai,Tamil Nadu,petrol,99.58
2069,2021-10-20,Chennai,Tamil Nadu,diesel,94.74
2070,2021-10-20,Kolkata,West Bengal,petrol,102.47
2071,2021-10-20,Kolkata,West Bengal,diesel,93.27
2072,2021-10-20,Bengaluru,Karnataka,petrol,105.44
2073,2021-10-20,Bengaluru,Karnataka,diesel,95.7
2074,2021-10-20,Lucknow,Uttar Pradesh,petrol,98.99
2075,2021-10-20,Lucknow,Uttar Pradesh,diesel,90.59
2076,2021-10-21,Delhi,Delhi,petrol,101.89
2077,2021-10-21,Delhi,Delhi,diesel,90.17
2078,2021-10-21,Mumbai,Maharashtra,petrol,107.95
2079,2021-10-21,Mumbai,Maharashtra,diesel,97.84
2080,2021-10-21,Chennai,Tamil Nadu,petrol,99.58
2081,2021-10-21,Chennai,Tamil Nadu,diesel,94.74
2082,2021-10-21,Kolkata,West Bengal,petrol,102.47
2083,2021-10-21,Kolkata,West Bengal,diesel,93.27
2084,2021-10-21,Bengaluru,Karnataka,petrol,105.44
2085,2021-10-21,Bengaluru,Karnataka,diesel,95.7
2086,2021-10-21,Lucknow,Uttar Pradesh,petrol,98.99
2087,2021-10-21,Lucknow,Uttar Pradesh,diesel,90.59
2088,2021-10-22,Delhi,Delhi,petrol,101.89
2089,2021-10-22,Delhi,Delhi,diesel,90.17
2090,2021-10-22,Mumbai,Maharashtra,petrol,107.95
2091,2021-10-22,Mumbai,Maharashtra,diesel,97.84
2092,2021-10-22,Chennai,Tamil Nadu,petrol,99.58
2093,2021-10-22,Chennai,Tamil Nadu,diesel,94.74
2094,2021-10-22,Kolkata,West Bengal,petrol,102.47
2095,2021-10-22,Kolkata,West Bengal,diesel,93.27
2096,2021-10-22,Bengaluru,Karnataka,petrol,105.44
2097,2021-10-22,Bengaluru,Karnataka,diesel,95.7
2098,2021-10-22,Lucknow,Uttar Pradesh,petrol,98.99
2099,2021-10-22,Lucknow,Uttar Pradesh,diesel,90.59
2100,2021-10-23,Delhi,Delhi,petrol,101.89
2101,2021-10-23,Delhi,Delhi,diesel,90.17
2102,2021-10-23,Mumbai,Maharashtra,petrol,107.95
2103,2021-10-23,Mumbai,Maharashtra,diesel,97.84
2104,2021-10-23,Chennai,Tamil Nadu,petrol,99.58
2105,2021-10-23,Chennai,Tamil Nadu,diesel,94.74
2106,2021-10-23,Kolkata,West Bengal,petrol,102.47
2107,2021-10-23,Kolkata,West Bengal,diesel,93.27
2108,2021-10-23,Bengaluru,Karnataka,petrol,105.44
2109,2021-10-23,Bengaluru,Karnataka,diesel,95.7
2110,2021-10-23,Lucknow,Uttar Pradesh,petrol,98.99
2111,2021-10-23,Lucknow,Uttar Pradesh,diesel,90.59
2112,2021-10-24,Delhi,Delhi,petrol,101.89
2113,2021-10-24,Delhi,Delhi,diesel,90.17
2114,2021-10-24,Mumbai,Maharashtra,petrol,107.95
2115,2021-10-24,Mumbai,Maharashtra,diesel,97.84
2116,2021-10-24,Chennai,Tamil Nadu,petrol,99.58
2117,2021-10-24,Chennai,Tamil Nadu,diesel,94.74
2118,2021-10-24,Kolkata,West Bengal,petrol,102.47
2119,2021-10-24,Kolkata,West Bengal,diesel,93.27
2120,2021-10-24,Bengaluru,Karnataka,petrol,105.44
2121,2021-10-24,Bengaluru,Karnataka,diesel,95.7
2122,2021-10-24,Lucknow,Uttar Pradesh,petrol,98.99
2123,2021-10-24,Lucknow,Uttar Pradesh,diesel,90.59
2124,2021-10-25,Delhi,Delhi,petrol,101.89
2125,2021-10-25,Delhi,Delhi,diesel,90.17
2126,2021-10-25,Mumbai,Maharashtra,petrol,107.95
2127,2021-10-25,Mumbai,Maharashtra,diesel,97.84
2128,2021-10-25,Chennai,Tamil Nadu,petrol,99.58
2129,2021-10-25,Chennai,Tamil Nadu,diesel,94.74
2130,2021-10-25,Kolkata,West Bengal,petrol,102.47
2131,2021-10-25,Kolkata,West Bengal,diesel,93.27
2132,2021-10-25,Bengaluru,Karnataka,petrol,105.44
2133,2021-10-25,Bengaluru,Karnataka,diesel,95.7
2134,2021-10-25,Lucknow,Uttar Pradesh,petrol,98.99
2135,2021-10-25,Lucknow,Uttar Pradesh,diesel,90.59
2136,2021-10-26,Delhi,Delhi,petrol,101.89
2137,2021-10-26,Delhi,Delhi,diesel,90.17
2138,2021-10-26,Mumbai,Maharashtra,petrol,107.95
2139,2021-10-26,Mumbai,Maharashtra,diesel,97.84
2140,2021-10-26,Chennai,Tamil Nadu,petrol,99.58
2141,2021-10-26,Chennai,Tamil Nadu,diesel,94.74
2142,2021-10-26,Kolkata,West Bengal,petrol,102.47
2143,2021-10-26,Kolkata,West Bengal,diesel,93.27
2144,2021-10-26,Bengaluru,Karnataka,petrol,105.44
2145,2021-10-26,Bengaluru,Karnataka,diesel,95.7
2146,2021-10-26,Lucknow,Uttar Pradesh,petrol,98.99
2147,2021-10-26,Lucknow,Uttar Pradesh,diesel,90.59
2148,2021-10-27,Delhi,Delhi,petrol,101.89
2149,2021-10-27,Delhi,Delhi,diesel,90.17
2150,2021-10-27,Mumbai,Maharashtra,petrol,107.95
2151,2021-10-27,Mumbai,Maharashtra,diesel,97.84
2152,2021-10-27,Chennai,Tamil Nadu,petrol,99.58
2153,2021-10-27,Chennai,Tamil Nadu,diesel,94.74
2154,2021-10-27,Kolkata,West Bengal,petrol,102.47
2155,2021-10-27,Kolkata,West Bengal,diesel,93.27
2156,2021-10-27,Bengaluru,Karnataka,petrol,105.44
2157,2021-10-27,Bengaluru,Karnataka,diesel,95.7
2158,2021-10-27,Lucknow,Uttar Pradesh,petrol,98.99
2159,2021-10-27,Lucknow,Uttar Pradesh,diesel,90.59
2160,2021-10-28,Delhi,Delhi,petrol,101.89
2161,2021-10-28,Delhi,Delhi,diesel,90.17
2162,2021-10-28,Mumbai,Maharashtra,petrol,107.95
2163,2021-10-28,Mumbai,Maharashtra,diesel,97.84
2164,2021-10-28,Chennai,Tamil Nadu,petrol,99.58
2165,2021-10-28,Chennai,Tamil Nadu,diesel,94.74
2166,2021-10-28,Kolkata,West Bengal,petrol,102.47
2167,2021-10-28,Kolkata,West Bengal,diesel,93.27
2168,2021-10-28,Bengaluru,Karnataka,petrol,105.44
2169,2021-10-28,Bengaluru,Karnataka,diesel,95.7
2170,2021-10-28,Lucknow,Uttar Pradesh,petrol,98.99
2171,2021-10-28,Lucknow,Uttar Pradesh,diesel,90.59
2172,2021-10-29,Delhi,Delhi,petrol,101.89
2173,2021-10-29,Delhi,Delhi,diesel,90.17
2174,2021-10-29,Mumbai,Maharashtra,petrol,107.95
2175,2021-10-29,Mumbai,Maharashtra,diesel,97.84
2176,2021-10-29,Chennai,Tamil Nadu,petrol,99.58
2177,2021-10-29,Chennai,Tamil Nadu,diesel,94.74
2178,2021-10-29,Kolkata,West Bengal,petrol,102.47
2179,2021-10-29,Kolkata,West Bengal,diesel,93.27
2180,2021-10-29,Bengaluru,Karnataka,petrol,105.44
2181,2021-10-29,Bengaluru,Karnataka,diesel,95.7
2182,2021-10-29,Lucknow,Uttar Pradesh,petrol,98.99
2183,2021-10-29,Lucknow,Uttar Pradesh,diesel,90.59
2184,2021-10-30,Delhi,Delhi,petrol,101.89
2185,2021-10-30,Delhi,Delhi,diesel,90.17
2186,2021-10-30,Mumbai,Maharashtra,petrol,107.95
2187,2021-10-30,Mumbai,Maharashtra,diesel,97.84
2188,2021-10-30,Chennai,Tamil Nadu,petrol,99.58
2189,2021-10-30,Chennai,Tamil Nadu,diesel,94.74
2190,2021-10-30,Kolkata,West Bengal,petrol,102.47
2191,2021-10-30,Kolkata,West Bengal,diesel,93.27
2192,2021-10-30,Bengaluru,Karnataka,petrol,105.44
2193,2021-10-30,Bengaluru,Karnataka,diesel,95.7
2194,2021-10-30,Lucknow,Uttar Pradesh,petrol,98.99
2195,2021-10-30,Lucknow,Uttar Pradesh,diesel,90.59
2196,2021-10-31,Delhi,Delhi,petrol,101.89
2197,2021-10-31,Delhi,Delhi,diesel,90.17
2198,2021-10-31,Mumbai,Maharashtra,petrol,107.95
2199,2021-10-31,Mumbai,Maharashtra,diesel,97.84
2200,2021-10-31,Chennai,Tamil Nadu,petrol,99.58
2201,2021-10-31,Chennai,Tamil Nadu,diesel,94.74
2202,2021-10-31,Kolkata,West Bengal,petrol,102.47
2203,2021-10-31,Kolkata,West Bengal,diesel,93.27
2204,2021-10-31,Bengaluru,Karnataka,petrol,105.44
2205,2021-10-31,Bengaluru,Karnataka,diesel,95.7
2206,2021-10-31,Lucknow,Uttar Pradesh,petrol,98.99
2207,2021-10-31,Lucknow,Uttar Pradesh,diesel,90.59
2208,2021-11-01,Delhi,Delhi,petrol,109.69
2209,2021-11-01,Delhi,Delhi,diesel,98.42
2210,2021-11-01,Mumbai,Maharashtra,petrol,115.5
2211,2021-11-01,Mumbai,Maharashtra,diesel,106.62
2212,2021-11-01,Chennai,Tamil Nadu,petrol,106.35
2213,2021-11-01,Chennai,Tamil Nadu,diesel,102.59
2214,2021-11-01,Kolkata,West Bengal,petrol,110.15
2215,2021-11-01,Kolkata,West Bengal,diesel,101.56
